date,btc_price,eth_price,doge_price,kospi,nasdaq,kor_rate,usa_rate
2024-06-19,0.6407317913733972,1.4222760349514036,-0.04773840076502015,1.9756454890256165,0.9936253945733989,0.4168631801279354,0.7758041234140339
2024-06-20,0.6471043976320777,1.3810879111318632,-0.023419002340409816,2.0622363580422913,0.9392087448304618,0.4168631801279354,0.7758041234140339
2024-06-21,0.6054133913530658,1.365313736052039,-0.032262419949358995,1.8657675610598015,0.9267382625977055,0.4168631801279354,0.7758041234140339
2024-06-22,0.6214440364304576,1.3565503054521368,-0.030788517014534198,1.8657675610598015,0.9267382625977055,0.4168631801279354,0.7758041234140339
2024-06-23,0.569670150915489,1.247007422953359,-0.05142315810208234,1.8657675610598015,0.9267382625977055,0.4168631801279354,0.7758041234140339
2024-06-24,0.46912458550075226,1.188292437934014,-0.07942731386375507,1.7015811851476024,0.8522403833207913,0.4168631801279354,0.7758041234140339
2024-06-25,0.524467130520582,1.2321095909335251,-0.007206070057336054,1.782791650652559,0.9376842738407924,0.4168631801279354,0.7758041234140339
2024-06-26,0.48416393627123827,1.199684897713887,-0.043316691960545564,1.9312571600539647,0.9715437805174446,0.4168631801279354,0.7758041234140339
2024-06-27,0.5084364854431902,1.2846901745329387,-0.003521312720273863,1.864086184962388,0.9922518229964125,0.4168631801279354,0.7758041234140339
2024-06-28,0.45955151476549005,1.1953031824139357,-0.042579740493133164,1.9797648604642757,0.9434687513269753,0.4168631801279354,0.7758041234140339
2024-06-29,0.47674339031668583,1.1891687809940041,-0.05731876984138193,1.9797648604642757,0.9434687513269753,0.4168631801279354,0.7758041234140339
2024-06-30,0.5377787969276034,1.2478837660133493,-0.03594717728642118,1.9797648604642757,0.9434687513269753,0.4168631801279354,0.7758041234140339
2024-07-01,0.5472102541904506,1.2601525688532123,-0.043316691960545564,2.034325514825265,1.000230145790065,0.4168631801279354,0.7758041234140339
2024-07-02,0.518745946235011,1.239120335413447,-0.026366808210059402,1.8371841674038114,1.0580594437890651,0.4168631801279354,0.7758041234140339
2024-07-03,0.4644513409110533,1.117308650074806,-0.08384902266822966,1.947734645808594,1.1197889112235666,0.4168631801279354,0.7758041234140339
2024-07-04,0.3610451833535311,0.8605401334976704,-0.21281552946540633,2.2077594592732246,1.1197889112235666,0.4168631801279354,0.7758041234140339
2024-07-05,0.34512782905407136,0.7615133677187751,-0.20986772359575653,2.52125203263553,1.1834220327872997,0.4168631801279354,0.7758041234140339
2024-07-06,0.39350299123107707,0.8482713306578072,-0.13469867391968793,2.52125203263553,1.1834220327872997,0.4168631801279354,0.7758041234140339
2024-07-07,0.29638447184878636,0.6721263755997723,-0.2305023646833049,2.52125203263553,1.1834220327872997,0.4168631801279354,0.7758041234140339
2024-07-08,0.3285873754759851,0.7825456011585405,-0.19586564571492018,2.483673276858393,1.2031472944759738,0.4168631801279354,0.7758041234140339
2024-07-09,0.37132632145086897,0.8228573819180908,-0.20028735451939497,2.5645474671438677,1.213033140614569,0.4168631801279354,0.7758041234140339
2024-07-10,0.36716288536186437,0.8763143085774944,-0.19291783984527058,2.5696756642409686,1.2974439505400468,0.4168631801279354,0.7758041234140339
2024-07-11,0.3437683397188862,0.8622928196176508,-0.20986772359575653,2.76606039241859,1.1565890218396844,0.4168631801279354,0.7758041234140339
2024-07-12,0.3570800061259077,0.890335797537338,-0.20397211185645717,2.477284047688229,1.2011004793654776,0.4168631801279354,0.7758041234140339
2024-07-13,0.3956271933173039,0.9227604907569763,-0.16196587821394806,2.477284047688229,1.2011004793654776,0.4168631801279354,0.7758041234140339
2024-07-14,0.4672552876648727,1.0165291981759301,-0.12880306218038834,2.477284047688229,1.2011004793654776,0.4168631801279354,0.7758041234140339
2024-07-15,0.6296009724415687,1.3171148677525768,-0.0285776626122968,2.5102390191974875,1.2297791062066783,0.4168631801279354,0.7758041234140339
2024-07-16,0.619546415900095,1.2373676492934664,-0.037421080221245975,2.553702591315566,1.2440062123716942,0.4168631801279354,0.7758041234140339
2024-07-17,0.5815940052928422,1.168136547554239,-0.0691099933199809,2.3620257162106952,1.0457437301847023,0.4168631801279354,0.7758041234140339
2024-07-18,0.5924415972798406,1.239120335413447,-0.08384902266822966,2.2027993997858606,0.9971038194965296,0.4168631801279354,0.7758041234140339
2024-07-19,0.6817713756792996,1.3065987510326942,-0.03373632288418378,1.9599246225148232,0.9412787752352161,0.4168631801279354,0.7758041234140339
2024-07-20,0.7118217545257886,1.3416524734323032,0.06354127081425796,1.9599246225148232,0.9412787752352161,0.4168631801279354,0.7758041234140339
2024-07-21,0.7383034738674163,1.345157845672264,0.11881263087019082,1.9599246225148232,0.9412787752352161,0.4168631801279354,0.7758041234140339
2024-07-22,0.7200919813148317,1.2364913062334764,0.09744103831523007,1.6913247909533962,1.0498605756999528,0.4168631801279354,0.7758041234140339
2024-07-23,0.6598496101494388,1.2908245759528703,0.023008940106573866,1.781950962603854,1.0459062372445143,0.4168631801279354,0.7758041234140339
2024-07-24,0.639202365871314,1.1190613361947863,-0.0027843612528614665,1.6509717646155275,0.792495823545429,0.4168631801279354,0.7758041234140339
2024-07-25,0.6665054433529495,0.9341529505368492,-0.02489290527523461,1.2469370884076325,0.7303213963042989,0.4168631801279354,0.7758041234140339
2024-07-26,0.7305713782735507,1.0287980010157933,0.05838261054237098,1.4255832987575656,0.7984815002485242,0.4168631801279354,0.7758041234140339
