date,btc_price,eth_price,doge_price,kospi,nasdaq,kor_rate,usa_rate
2023-01-01,21123000.0,1528000.0,89.3,2236.4,10466.48,3.25,4.33
2023-01-02,21215000.0,1543500.0,90.8,2225.67,10466.48,3.25,4.33
2023-01-03,21351000.0,1554500.0,90.2,2218.68,10386.99,3.25,4.33
2023-01-04,21588000.0,1610000.0,93.7,2255.98,10458.76,3.25,4.33
2023-01-05,21575000.0,1602500.0,91.8,2264.65,10305.24,3.25,4.33
2023-01-06,21517000.0,1610000.0,91.9,2289.97,10569.29,3.25,4.33
2023-01-07,21539000.0,1609000.0,91.9,2289.97,10569.29,3.25,4.33
2023-01-08,21704000.0,1634500.0,93.3,2289.97,10569.29,3.25,4.33
2023-01-09,21655000.0,1663500.0,95.4,2350.19,10635.65,3.25,4.33
2023-01-10,21916000.0,1680500.0,97.9,2351.31,10742.63,3.25,4.33
2023-01-11,22485000.0,1739500.0,98.0,2359.53,10931.67,3.25,4.33
2023-01-12,23552000.0,1770500.0,100.0,2365.1,11001.11,3.25,4.33
2023-01-13,24802000.0,1807000.0,105.0,2386.09,11079.16,3.5,4.33
2023-01-14,25881000.0,1912000.0,107.0,2386.09,11079.16,3.5,4.33
2023-01-15,25836000.0,1921000.0,106.0,2386.09,11079.16,3.5,4.33
2023-01-16,26368000.0,1961000.0,104.0,2399.86,11079.16,3.5,4.33
2023-01-17,26255000.0,1945000.0,103.0,2379.39,11095.11,3.5,4.33
2023-01-18,25718000.0,1881000.0,99.7,2368.32,10957.01,3.5,4.33
2023-01-19,26205000.0,1931500.0,101.0,2380.34,10852.27,3.5,4.33
2023-01-20,28026000.0,2050000.0,106.0,2395.26,11140.43,3.5,4.33
2023-01-21,28333000.0,2025000.0,106.0,2395.26,11140.43,3.5,4.33
2023-01-22,28390000.0,2036000.0,110.0,2395.26,11140.43,3.5,4.33
2023-01-23,28609000.0,2032000.0,110.0,2395.26,11364.41,3.5,4.33
2023-01-24,28351000.0,1951500.0,106.0,2395.26,11334.27,3.5,4.33
2023-01-25,28736000.0,2008000.0,107.0,2428.57,11313.36,3.5,4.33
2023-01-26,28930000.0,2014000.0,108.0,2468.65,11512.41,3.5,4.33
2023-01-27,28950000.0,2005000.0,109.0,2484.02,11621.71,3.5,4.33
2023-01-28,29063000.0,1987000.0,110.0,2484.02,11621.71,3.5,4.33
2023-01-29,29670000.0,2055000.0,113.0,2484.02,11621.71,3.5,4.33
2023-01-30,28706000.0,1969500.0,111.0,2450.47,11393.81,3.5,4.33
2023-01-31,29064000.0,1992500.0,121.0,2425.08,11584.55,3.5,4.33
2023-02-01,29620000.0,2048000.0,117.0,2449.8,11816.32,3.5,4.33
2023-02-02,29600000.0,2072000.0,114.0,2468.88,12200.82,3.5,4.58
2023-02-03,29432000.0,2091000.0,116.0,2480.4,12006.96,3.5,4.58
2023-02-04,29420000.0,2098000.0,120.0,2480.4,12006.96,3.5,4.58
2023-02-05,28990000.0,2058000.0,117.0,2480.4,12006.96,3.5,4.58
2023-02-06,29222000.0,2070000.0,115.0,2438.19,11887.45,3.5,4.58
2023-02-07,29452000.0,2116000.0,117.0,2451.71,12113.79,3.5,4.58
2023-02-08,29303000.0,2105000.0,115.0,2483.64,11910.52,3.5,4.58
2023-02-09,28193000.0,1997500.0,106.0,2481.52,11789.58,3.5,4.57
2023-02-10,28120000.0,1968500.0,105.0,2469.73,11718.12,3.5,4.58
2023-02-11,28377000.0,1996500.0,107.0,2469.73,11718.12,3.5,4.58
2023-02-12,28263000.0,1965500.0,106.0,2469.73,11718.12,3.5,4.58
2023-02-13,28309000.0,1957500.0,107.0,2452.7,11891.79,3.5,4.58
2023-02-14,28798000.0,2016000.0,109.0,2465.64,11960.14,3.5,4.58
2023-02-15,31186000.0,2148000.0,114.0,2427.9,12070.59,3.5,4.58
2023-02-16,30451000.0,2119000.0,109.0,2475.48,11855.83,3.5,4.58
2023-02-17,31641000.0,2182000.0,113.0,2451.21,11787.27,3.5,4.58
2023-02-18,31789000.0,2183000.0,114.0,2451.21,11787.27,3.5,4.58
2023-02-19,31435000.0,2176000.0,112.0,2451.21,11787.27,3.5,4.58
2023-02-20,31883000.0,2187000.0,113.0,2455.12,11787.27,3.5,4.58
2023-02-21,31736000.0,2153000.0,111.0,2458.96,11492.3,3.5,4.58
2023-02-22,31619000.0,2151000.0,111.0,2417.68,11507.07,3.5,4.58
2023-02-23,31398000.0,2164000.0,110.0,2439.09,11590.4,3.5,4.58
2023-02-24,30877000.0,2142000.0,108.0,2423.61,11394.94,3.5,4.58
2023-02-25,30959000.0,2132000.0,107.0,2423.61,11394.94,3.5,4.58
2023-02-26,31279000.0,2178000.0,110.0,2423.61,11394.94,3.5,4.58
2023-02-27,31255000.0,2174000.0,108.0,2402.64,11466.98,3.5,4.57
2023-02-28,31024000.0,2150000.0,108.0,2412.85,11455.54,3.5,4.57
2023-03-01,31106000.0,2194000.0,108.0,2412.85,11379.48,3.5,4.58
2023-03-02,31109000.0,2183000.0,106.0,2427.85,11462.98,3.5,4.57
2023-03-03,29709000.0,2084000.0,102.0,2432.07,11689.01,3.5,4.57
2023-03-04,29838000.0,2092000.0,99.7,2432.07,11689.01,3.5,4.57
2023-03-05,29982000.0,2092000.0,100.0,2432.07,11689.01,3.5,4.57
2023-03-06,29769000.0,2080000.0,99.3,2462.62,11675.74,3.5,4.57
2023-03-07,29579000.0,2077000.0,98.7,2463.35,11530.33,3.5,4.57
2023-03-08,29023000.0,2050000.0,95.2,2431.91,11576.0,3.5,4.57
2023-03-09,27604000.0,1948000.0,89.4,2419.09,11338.36,3.5,4.57
2023-03-10,27343000.0,1936000.0,89.4,2394.59,11138.89,3.5,4.57
2023-03-11,27737000.0,1993500.0,89.6,2394.59,11138.89,3.5,4.57
2023-03-12,29199000.0,2098000.0,93.6,2394.59,11138.89,3.5,4.57
2023-03-13,31676000.0,2200000.0,95.7,2410.6,11188.84,3.5,4.58
2023-03-14,32490000.0,2235000.0,98.1,2348.97,11428.15,3.5,4.58
2023-03-15,32511000.0,2209000.0,93.2,2379.72,11434.05,3.5,4.58
2023-03-16,33335000.0,2230000.0,96.6,2377.91,11717.28,3.5,4.58
2023-03-17,36207000.0,2361000.0,100.0,2395.69,11630.51,3.5,4.58
2023-03-18,35767000.0,2338000.0,97.1,2395.69,11630.51,3.5,4.58
2023-03-19,37233000.0,2371000.0,99.3,2395.69,11630.51,3.5,4.58
2023-03-20,37295000.0,2328000.0,96.1,2379.2,11675.54,3.5,4.58
2023-03-21,37221000.0,2385000.0,101.0,2388.35,11860.11,3.5,4.58
2023-03-22,36372000.0,2312000.0,98.5,2416.96,11669.96,3.5,4.58
2023-03-23,37274000.0,2390000.0,102.0,2424.48,11787.4,3.5,4.83
2023-03-24,36749000.0,2344000.0,99.9,2414.96,11823.96,3.5,4.83
2023-03-25,36750000.0,2328000.0,99.1,2414.96,11823.96,3.5,4.83
2023-03-26,37160000.0,2354000.0,98.9,2414.96,11823.96,3.5,4.83
2023-03-27,36110000.0,2287000.0,97.0,2409.22,11768.84,3.5,4.83
2023-03-28,36026000.0,2340000.0,97.6,2434.94,11716.08,3.5,4.83
2023-03-29,37401000.0,2369000.0,99.7,2443.92,11926.24,3.5,4.83
2023-03-30,37157000.0,2377000.0,98.4,2453.16,12013.47,3.5,4.83
2023-03-31,37540000.0,2402000.0,101.0,2476.86,12221.91,3.5,4.83
2023-04-01,37585000.0,2406000.0,107.0,2476.86,12221.91,3.5,4.83
2023-04-02,37301000.0,2375000.0,104.0,2476.86,12221.91,3.5,4.83
2023-04-03,36814000.0,2395000.0,127.0,2472.34,12189.45,3.5,4.83
2023-04-04,37205000.0,2471000.0,125.0,2480.51,12126.33,3.5,4.83
2023-04-05,37139000.0,2516000.0,123.0,2495.21,11996.86,3.5,4.83
2023-04-06,37058000.0,2475000.0,113.0,2459.23,12087.96,3.5,4.83
2023-04-07,36993000.0,2471000.0,109.0,2490.41,12087.96,3.5,4.83
2023-04-08,37080000.0,2454000.0,108.0,2490.41,12087.96,3.5,4.83
2023-04-09,37313000.0,2450000.0,110.0,2490.41,12087.96,3.5,4.83
2023-04-10,38985000.0,2511000.0,111.0,2512.08,12084.36,3.5,4.83
2023-04-11,40004000.0,2505000.0,111.0,2547.86,12031.88,3.5,4.83
2023-04-12,39699000.0,2537000.0,110.0,2550.64,11929.34,3.5,4.83
2023-04-13,39911000.0,2641000.0,114.0,2561.66,12166.27,3.5,4.83
2023-04-14,39804000.0,2745000.0,115.0,2571.49,12123.46,3.5,4.83
2023-04-15,39800000.0,2750000.0,117.0,2571.49,12123.46,3.5,4.83
2023-04-16,39607000.0,2765000.0,119.0,2571.49,12123.46,3.5,4.83
2023-04-17,38700000.0,2727000.0,121.0,2575.91,12157.72,3.5,4.83
2023-04-18,39630000.0,2744000.0,122.0,2571.09,12153.41,3.5,4.83
2023-04-19,38300000.0,2576000.0,116.0,2575.08,12157.23,3.5,4.83
2023-04-20,37672000.0,2588000.0,112.0,2563.11,12059.56,3.5,4.83
2023-04-21,36337000.0,2464000.0,105.0,2544.4,12072.46,3.5,4.83
2023-04-22,37182000.0,2509000.0,108.0,2544.4,12072.46,3.5,4.83
2023-04-23,36802000.0,2487000.0,106.0,2544.4,12072.46,3.5,4.83
2023-04-24,36750000.0,2460000.0,106.0,2523.5,12037.2,3.5,4.83
2023-04-25,37877000.0,2499000.0,107.0,2489.02,11799.16,3.5,4.83
2023-04-26,38017000.0,2498000.0,106.0,2484.83,11854.35,3.5,4.83
2023-04-27,39258000.0,2544000.0,106.0,2495.81,12142.24,3.5,4.83
2023-04-28,39083000.0,2523000.0,107.0,2501.53,12226.58,3.5,4.83
2023-04-29,38965000.0,2541000.0,108.0,2501.53,12226.58,3.5,4.83
2023-04-30,39149000.0,2506000.0,106.0,2501.53,12226.58,3.5,4.83
2023-05-01,37769000.0,2461000.0,105.0,2501.53,12212.6,3.5,4.83
2023-05-02,38405000.0,2504000.0,106.0,2524.39,12080.51,3.5,4.83
2023-05-03,38703000.0,2542000.0,107.0,2501.4,12025.33,3.5,4.83
2023-05-04,38580000.0,2509000.0,104.0,2500.94,11966.4,3.5,5.08
2023-05-05,39053000.0,2639000.0,106.0,2500.94,12235.41,3.5,5.08
2023-05-06,38677000.0,2540000.0,103.0,2500.94,12235.41,3.5,5.08
2023-05-07,38143000.0,2510000.0,102.0,2500.94,12235.41,3.5,5.08
2023-05-08,37255000.0,2486000.0,97.6,2513.21,12256.92,3.5,5.08
2023-05-09,37150000.0,2483000.0,98.2,2510.06,12179.55,3.5,5.08
2023-05-10,37071000.0,2469000.0,98.1,2496.51,12306.44,3.5,5.08
2023-05-11,36411000.0,2421000.0,97.0,2491.0,12328.51,3.5,5.08
2023-05-12,36341000.0,2452000.0,98.1,2475.42,12284.74,3.5,5.08
2023-05-13,36374000.0,2441000.0,97.4,2475.42,12284.74,3.5,5.08
2023-05-14,36415000.0,2436000.0,97.3,2475.42,12284.74,3.5,5.08
